"locus","slope","mid","G1","p.val1","G2","p.val2","X1","Y1","X2","Y2","c","w","sig.sd"
"11745_61.02","19476.0463653899","45.4800140337902","1.6244907942758","0.65384953386208","1.62693930934492","0.202126908244228","45.4800114288065","0.239646753073305","45.4800166387739","0.341116319124319","164199.038085861","654867.886820711","0.100275269805482"
"11745_61.04","-0.0399268730571237","46.9458080435467","1.59287243422453","0.66100702524047","1.53353822686907","0.215582195745555","45.4299696364532","0.765692671639941","48.4616464506401","0.644647296329675","-68394678.7555799","260499868.717603","0.0997691118397984"
"11843_15.01","552.210254344613","58.2983173464421","1.14649223654955","0.765864156539747","0.475937661551864","0.490268173973421","58.2982742655364","0.834888575188292","58.2983604273478","0.882468011013234","-54.0252318177761","214.354487864609","0.0664686333005963"
"11843_15.03","-0.0178789756872306","51.5279792639967","2.58157541447265","0.460728774189399","17.6309393138431","2.68189611317693e-05","48.0303528081001","0.158405948601653","55.0256057198932","0.0333379918656752","68.7717743271351","0.286190146897974","0.159200621512728"
"11848_120.04","0.0203739922120104","42.0146395097889","4.53191271194697","0.20946134874426","10.0483139811166","0.00152487437582838","34.4000000210322","0.086514437967718","49.6292789985457","0.396795649250112","460633572.342591","2848901805.14971","0.211028532962891"
"11848_120.02","-0.100112250010669","36.9728829450706","5.47781246500966","0.13997171675621","5.4312841118144","0.0197791299813315","35.402776010228","0.999664722578844","38.5429898799131","0.685290846569961","-142524117.608823","427568732.478191","0.163867375800202"
"11877_77.02","0.0236485567696269","39.5474163954806","6.83897638683641","0.0772111391914736","6.80259654181716","0.00910253998325561","35.5825629799013","0.812473590538184","43.5122698110598","0.999999712701332","29.2013390560066","16.9896701915102","0.0479240506559587"
"11877_77.04","-0.0195947049860714","38.9251042208677","6.88934512825511","0.0755096107709585","6.84303786876925","0.00889873832760879","34.4000002753003","0.193476981806887","43.4502081664351","0.0161408281174852","217111646.810736","394135819.808402","0.0889035451206878"
"11897_102.02","-0.0308657971715982","41.802104694049","4.72399847762084","0.193159418612732","4.671507370157","0.0306670000399417","34.4000001497307","0.772493003625329","49.2042092383673","0.315549288609539","-149619316.080028","1645655847.44541","0.222924950917734"
"11897_102.04","0.030386127567358","42.0583951722043","4.72978827780497","0.192686888195016","1.80982136769189","0.178529659992724","34.4000000121431","0.229101080067774","49.7167903322654","0.694519024657486","44.843402907308","42.2352197603308","0.161186720581223"
"11908_57.01","-0.0211214740167634","41.1311595841196","2.98027717940372","0.394676053912176","6.72123252621376","0.00952717645058831","34.4000013505319","1.00574156342109","47.8623178177073","0.721397595954203","24.8681694840975","14.2625974351657","0.184471854798348"
"11908_57.02","0.492503644817242","48.9309650050776","7.81342684433409","0.0500291635606052","7.88185949654627","0.00499331119805946","48.4481035228063","0.0577314972782848","49.4138264873489","0.533353577199241","321233143.231206","558206121.547606","0.153385671606318"
"11949_113.03","-0.097674282822968","38.5895489273265","5.95523426227333","0.113808604113285","5.89547529474676","0.0151798323481266","38.0672649625897","0.992306711253065","39.1118328920634","0.890279287881851","-4388749.48112747","5713799.53635449","0.0541674167691021"
"11949_113.01","0.0204045230255426","38.1201642946484","5.0745688696429","0.166417573567184","3.9469795223867","0.0469555783703882","35.7403286218176","7.78721655544836e-09","40.4999999674793","0.0971188313537856","116.333587321029","98.61510668038","0.051050803105625"
"11950_58.01","-0.420797359353973","37.0156360997329","5.25450401899977","0.15408194867356","5.2061311722064","0.0225073651472742","36.8812799740881","0.990787881111081","37.1499922253777","0.877714475342353","-997142.73989891","1684388.07636648","0.0694195568263276"
"11950_58.04","0.435926195642878","37.0206510752719","5.26886187149782","0.153135706063271","5.19700237109205","0.0226258741689589","36.8949522469282","0.0139095707534918","37.1463499036156","0.123500394826784","552.290561786942","863.233572047578","0.0694074143831813"
"11954_142.03","-0.813215248473095","36.5108648536296","2.21195182411126","0.529598072909491","2.15215869088681","0.142369593976595","36.4013033562331","0.502637196448204","36.6204263510262","0.324443035791413","23842983.7854386","254390981.630373","0.154300520127559"
"11954_142.01","0.00357774793190311","46.729997014017","0.211659440456295","0.975685474711059","3.63499521501868","0.0565767671488794","35.1600002508302","0.569955461211028","58.2999937772037","0.652744525194262","18.8808430596277","239.132934152813","0.260115993719771"
"11999_15.02","0.0268761725614306","46.8264562683943","2.69905294227391","0.440388260892422","13.4095068111347","0.000250352228884365","43.5181071029043","0.82223085501553","50.1348054338843","1.00006238114588","-212157966.094921","211555884.828448","0.168674983949678"
"11999_15.04","-0.0242689953265557","46.9682471295998","2.69905359564529","0.440388149825706","2.90139675546017","0.0885028340050283","43.3059427864956","0.177778863133644","50.630551472704","1.79691592034962e-05","255514415.045683","560134161.004462","0.0997405785175639"
"12054_85.01","-0.196315127216787","37.006269398945","7.3744644448796","0.0608732636277024","7.32140398832453","0.00681381613398779","36.6164109295819","1.00342816287046","37.3961278683081","0.85035793285135","-863827.692753129","1530072.61325439","0.0801218519849087"
"12054_85.03","0.0671834885324451","37.6008696711364","7.58555474016863","0.0554004579229364","1.6248086790582","0.202422587418591","36.3147084080167","3.30434515187191e-06","38.8870309342561","0.172820905288503","77.0048823536135","61.6146461523155","0.0594156847116135"
"12055_72.02","-0.0129879829971531","40.7733517367248","7.51768795968206","0.0571057101591979","7.91472275414264","0.0049034094078505","35.9621931790578","0.999981920268341","45.5845102943919","0.875007429181166","-446557063.330437","657838920.419523","0.0575375549053635"
"12055_72.04","0.0129683775875931","40.8212801852546","14.6281134176716","0.00216367673341966","0.116486720028583","0.732876612042338","35.96896028311","0.000210201989417612","45.6736000873991","0.126063635323024","80.9050861649025","52.617288623096","0.0389591018958734"
"12119_8.02","-0.119643511792964","37.0511745017735","9.25607798927643","0.0260730006026805","9.20785188382376","0.00240979292124166","35.1293568448005","0.888921101173887","38.9729921587465","0.429055074161924","-109936797.33419","1265060000.0311","0.182036070154939"
"12119_8.04","0.119625491609717","37.0511526878011","9.25607807680351","0.0260729995643534","5.02510740836642","0.0249823760823664","35.1290704763281","0.111090994054898","38.9732348992742","0.570951052978415","46.2942398776839","61.9386687444086","0.15051206050002"
"12149_28.03","0.0439023175326659","38.6059937330274","0.381880521012157","0.943959588794027","0.33324844701669","0.563752516633746","38.3361705881134","0.924632345586708","38.8758168779414","0.94832406835806","-74262230.3289869","109506998.366913","0.0575432183950744"
"12149_28.04","-0.0157460040190402","39.4860006455544","0.381880487760306","0.943959595566782","0.163208437783005","0.686219601605976","38.7332788075741","0.0753769066825742","40.2387224835347","0.0516721845104595","123.007776510473","119.063471234709","0.0561331616510816"
"12151_6.02","0.0500257578464229","41.0582747658675","7.94832408930248","0.0470918513045225","12.0946915135959","0.000505655804826755","34.4000001136474","0.305782567747468","47.7165494180876","0.971953038601349","37.8530900960964","13.2173333417378","0.107188323601985"
"12151_6.04","-0.16470332993009","37.1412208232998","8.8661650872753","0.0311242467529231","8.8198337824006","0.00297973807155871","35.1600025929297","0.831523666473016","39.12243905367","0.178897186752685","194273201.864357","2024538091.08856","0.266020303084619"
"12160_112.02","0.0208045095291578","39.2912589713854","1.37935988538751","0.710379940650922","0.728845362534763","0.393257707627608","38.1934158406278","0.930499201102213","40.389102102143","0.976179376852946","-40.4477376928346","112.205983487281","0.0497276608958088"
"12160_112.04","-0.00286874750691827","47.7399268435427","1.13166552841245","0.769435917202998","1.07444917161244","0.29994264142168","37.1798651623335","0.0647459223209642","58.299988524752","0.00415762107921962","577599335.549605","801637618.894371","0.0513907179984574"
"12182_124.03","0.0180114352712647","39.946214523953","5.35391370053479","0.147642020895513","6.76873977540196","0.009276831868548","34.4002502060812","0.814000884264337","45.4921788418248","1.01378243892052","30.1361399590072","13.803099849798","0.0451994555011694"
"12182_124.01","-0.0857752658884853","37.9543653158847","6.63634129414017","0.0844378673290374","6.57636089994942","0.0103341958178561","36.9450000295902","0.181710013663082","38.9637306021792","0.00855286204204666","6616009.2654782","11421029.5091414","0.0883231378933241"
"12201_12.01","0.0431922599089167","46.37884175246","2.43745871289699","0.48669978724207","1.78317447184625","0.181760002249697","45.5503278759718","0.928444275317192","47.2073556289481","1.00001504870003","-44.3383956386352","121.336923223407","0.0521445538826779"
"12201_12.03","-0.0242089558615433","46.9673735315754","2.43745880982409","0.486699769396253","2.37742622299843","0.123100212058198","45.4896683153958","0.0715556363589882","48.4450787477549","8.23564926264417e-06","119521388.281344","168779568.169886","0.05389043922187"
"12268_106.03","-0.0156816097156272","39.4531341764117","0.763822777374845","0.858099109216739","0.707917916430462","0.400135880878668","37.2059455249023","0.860898315197568","41.700322827921","0.790419244416856","-508.433301873607","1392.18587089339","0.117242480597308"
"12268_106.04","0.679349319606595","40.7453769864289","1.68778433839721","0.639653023324451","1.6394053856348","0.200407071106897","40.6716425132921","0.134506518636257","40.8191114595656","0.23468944695024","523820.609938695","1325966.6939171","0.117270292569713"
"12386_53.04","-0.0782716838578684","40.3405250278843","6.77153146825618","0.0795475727730587","6.711669518175","0.00957840079591143","38.6324768854338","0.927405757052878","42.0485731703348","0.660022148613066","-65720991.1935268","172254873.132326","0.133570190977936"
"12386_53.01","0.0389430972859842","39.4259291109644","7.12011925554977","0.0681661312498959","28.0288740100382","1.19518763219695e-07","35.1600005092534","0.00770509124447427","43.6918577126754","0.339962036347464","-168931723.246816","1973617720.53398","0.428145099739169"
"12408_100.03","-0.0338169474292711","39.190698251484","5.42823676374846","0.142994416977459","5.44452202855641","0.019629785390745","36.6211122649758","0.966646217175379","41.7602842379922","0.792855108733898","-187670949.18606","356755516.02003","0.105187072328304"
"12408_100.01","0.174537151659563","40.6590663352849","5.87388093296615","0.117910037152822","40.9008536320072","1.60151225614413e-10","40.1663439106215","0.0489128829198354","41.1517887599484","0.22090962003894","-517578037.691435","4137709770.77217","0.516520662946575"
"12454_138.02","-0.010432999972648","38.72737069771","0.754290136120023","0.86036600708322","0.700683501763976","0.402554123028209","36.9452402676772","0.923350826185015","40.5095011277429","0.88616489272944","-100713712.388808","176843673.589505","0.0601856527730896"
"12454_138.04","0.0747507656828722","39.1885062433525","0.862025832130531","0.834580804630571","0.79045670268539","0.373962064366793","38.9341163526977","0.0777114761875457","39.4428961340073","0.115743154404408","653.53949441168","1074.98724559936","0.0601353270301143"
"12498_25.01","-0.0877566486629205","39.6529851334805","2.5954898725451","0.458280779157073","2.54192691674652","0.11085942008536","39.0053720011169","0.933733272514949","40.3005982658441","0.820068556262291","-111715094.857561","227371152.774098","0.105831377537284"
"12498_25.03","6.00234098163488","38.3261988312987","2.6717882811843","0.445042889600786","2.17169036222822","0.140571643631727","38.3191639601593","0.100796459726623","38.333233702438","0.185247850406593","121.946119386808","162.974341156253","0.103489753446086"
"12559_118.01","-0.0141868076989725","40.3164141526591","0.832156087451988","0.841761260472571","0.763274158679604","0.382305821400126","39.0731178825796","0.957745408531329","41.5597104227385","0.922468598338395","-738.220276606166","1136.19395193854","0.0515776042304072"
"12559_118.02","0.0143538064660857","40.3187645323827","0.832156177292649","0.841761238905806","0.772479115883122","0.379451208979155","39.0901533252028","0.0422582149382395","41.5473757395626","0.0775287099180872","205149010.485258","299219580.137329","0.0516064635757575"
"12648_4.03","-8037.26127515777","37.1499990972694","1.46043508360537","0.69143152722739","7.89383262485053","0.00496036423991331","37.1499967285152","0.0887814557567199","37.1500014660235","0.0507048645104774","1080563057.32224","2217796897.03371","0.0725103638114322"
"12648_4.04","0.00270714220638898","40.4645522279619","0.267230557768023","0.96606890954987","0.207401827816277","0.648811491203304","35.1600012767654","0.91345377078103","45.7691031791583","0.942174118312879","-7026241.75273582","11022430.0935031","0.0505515721624346"
"12664_138.01","0.0380639485072519","38.8067942932617","5.72728939254516","0.125658840093664","3.53392307018691","0.0601253676405866","36.5181137284857","0.825767350866024","41.0954748580377","0.999999789200391","28.3672988725125","18.1495963248579","0.0515163208327477"
"12664_138.04","-0.50472947339648","37.1920821711613","7.35686490031711","0.0613525385444237","7.29777362503699","0.00690401068647295","37.0195501880391","0.190818969974358","37.3646141542835","0.016655016003755","871675120.918568","1643218290.38328","0.0858925808637547"
"12671_17.04","0.118930458147953","37.5401971347847","5.29851891301755","0.151198525462615","2.69325011528374","0.10077407218407","35.1600002504579","0.232198431123493","39.9203940191115","0.798354242994134","38.0321923558549","21.6304437669576","0.16041722342938"
"12671_17.02","-0.034954071998428","42.7976558224342","4.47740679541405","0.214314424636393","19.318463858675","1.10631357526092e-05","35.1600485032448","0.609407180214397","50.4352631416236","0.0754762279530612","-244548174.48174","405461161.077137","0.570403689544851"
"12687_111.02","0.0329443382522064","39.3725406113583","7.39970609931059","0.0601922100128738","14.8142097584053","0.000118638195419907","34.4000001529209","0.675481818340951","44.3450810697958","1.00311592801204","33.6709585896096","10.3717276114404","0.0528015117989794"
"12687_111.01","-0.568902514162674","37.0149670724929","9.40476159144468","0.0243664222319561","9.35799545045036","0.00222014825134653","36.7318934536218","0.371201021678155","37.2980406913639","0.0491184347403846","69119880.5508356","170240817.207418","0.144587055792054"
"12698_12.02","-0.00245008716542292","40.1823267003472","0.418709055675002","0.936351094416074","0.358658013381906","0.54925248671815","35.1600008645924","0.961313223228221","45.204652536102","0.936702951086711","-406470046.947178","553280376.667648","0.044094916060659"
"12698_12.01","0.47778526351642","37.0490873014104","4.99372723924668","0.172257043321684","4.63397886690185","0.0313447920328702","36.9782320242748","0.0111017092191978","37.119942578546","0.0788089237347242","187.185583122631","197.185145117239","0.0433701710613926"
"12735_16.02","0.0671344810557401","41.8707046043586","7.28821577144078","0.063257216919567","2.84634924426236","0.0915816845204711","41.023442722412","0.0150246811865751","42.7179664863051","0.128785654712156","86.947382993912","60.9746313661128","0.0465180063049731"
"12735_16.03","-0.0130041390535661","40.7510530258098","6.95005495672249","0.0735068437111751","6.95003911072185","0.00838174007119719","36.0221058679927","1.0000175879552","45.4800001836269","0.877025815120757","-278896462.646625","388009538.020987","0.0581299292311504"
"12788_75.04","0.172559555553519","37.5377354690222","3.99092036400289","0.262446237195195","3.4884421343266","0.0617987149934827","36.9449526990247","0.633066545536765","38.1305182390196","0.837647208197852","5.69201628053392","129.64463073582","0.138961741926642"
"12788_75.03","-0.367818417450307","37.1733433739585","3.87268153168685","0.275544485294148","29.9521897916615","4.42831499247731e-08","36.9450001651057","0.338448572367735","37.4016865828113","0.170470896936223","-385843122.485193","922923701.947806","0.60852758812733"
"12793_5.01","0.00962102422012431","42.6987196520449","5.31649499826099","0.150035629566134","1.59691089114204","0.206341532429178","34.4000031052782","0.0278227021519967","50.9974361988115","0.187507007936773","79.9535422169829","64.2333010700105","0.0459614909920217"
"12793_5.03","-0.0302763275370498","38.4566196369351","6.12623141239556","0.105627721992869","6.14309788121427","0.0131925992147833","36.0806628791124","0.985847538651431","40.8325763947579","0.841977048624015","-1881044947.62796","3353736356.59706","0.0675540910450386"
"12839_139.03","0.0618108738648587","41.3271128002913","8.38713910754977","0.0386529408994544","8.37602403144646","0.00380203269879553","34.4000001033038","0.0688740229428949","48.2542254972789","0.925215801265212","18965.1493619471","247939.952615764","0.33784611967381"
"12839_139.02","-0.0614833865962621","41.3782273388069","8.38696551160463","0.038655968015358","14.8306668088077","0.00011760744844358","34.4000032849388","0.930270398032943","48.3564513926751","0.0721807035143202","-482949384.435935","940942009.719048","0.445932611742365"
"12892_141.02","-0.00668719977693506","39.9421479532471","2.1665129296177","0.53857436221581","2.11930395013917","0.145452635020291","34.4000018719047","0.986082611890607","45.4842940345894","0.911959735812819","-382312093.775987","515693025.849124","0.058432551874527"
"12892_141.04","0.0998040295254904","43.8784714724093","3.51553827829771","0.318752442922137","2.21795010945339","0.136414077014025","43.4887972635988","0.0284183719486532","44.2681456812198","0.106200484431548","108.468307633681","90.2529614098697","0.0552051974465977"
"13051_133.03","-1.24147248465725","36.9897918518937","4.19596153310082","0.241066523436628","4.15366098248062","0.0415446094311129","36.9006637697327","0.947862620783572","37.0789199340547","0.726562497557312","-86731963.2302385","249905839.209082","0.133732854724662"
"13051_133.01","0.0337413445261048","36.8214517240285","1.79247685633324","0.616573423106228","1.34975870179289","0.245320305309089","35.3108929985297","0.175076790124474","38.3320104495273","0.277013354892413","106.931432712011","192.402838940896","0.130811270540371"
"13122_185.03","1.5007720975144","37.0372857017371","6.97675200131801","0.0726424682851827","17.2996286111102","3.19249241582664e-05","36.8670421879727","0.0753277663948614","37.2075292155015","0.586321196875693","-286904698.260918","1088953740.11309","0.443704073249064"
"13122_185.01","-1.50095374796122","37.0372856449691","6.97675201244677","0.0726424679269205","6.92315170333769","0.00850868860062237","36.8670734359583","0.924650356200641","37.2074978539798","0.413689050073693","-6253685.96839209","53365644.1945722","0.264071097747784"
"13150_122.04","-0.0231489152425353","38.6496731206034","6.25569311093771","0.0998116547632042","6.2027851687022","0.0127549449010473","36.1211301429706","1.00000511304697","41.1782160982362","0.882939058894309","-771883961.053195","1087980553.88202","0.0586608921018645"
"13150_122.01","0.00655444729873987","40.3027259737427","4.66249823821417","0.198245774577909","7.11196298881417","0.00765712152447529","35.1599951962372","0.0316713290860105","45.4454567512483","0.0990868447915456","1988181830.6605","3384525354.19292","0.0664749978046589"
"13155_44.02","0.197008618195563","36.7103577972818","7.52126255271969","0.0570146355797768","28.29641793023","1.04088421659654e-07","34.4006671462127","0.00187127940341019","39.0200484483509","0.911929206656075","36.776566929494","3.39651538788336","0.047630310731478"
"13155_44.04","-0.24563226067963","37.7741081503665","5.66605299752012","0.129037343111932","5.6061548415208","0.0178974948549747","36.7490124132398","0.503593167925387","38.7992038874932","1.27841845637961e-09","501282.167824317","2585034.74840206","0.347171320876161"
"13296_136.02","0.0639495351519954","34.9247749404091","1.32207644627507","0.723897600754333","1.2529293440652","0.262993725106509","34.639581931446","0.897612408331286","35.2099679493723","0.934088329034869","-594.365092141434","1048.32965924937","0.0495449805146927"
"13296_136.04","-0.0305401250125263","40.242638613671","0.218085689792265","0.974618157436249","0.164536652945063","0.685013616552056","39.98534097193","0.087367552384399","40.4999362554119","0.0716517480960075","29594768.3999413","48858995.0806305","0.0495848118230192"
"13315_31.03","0.0816314612819665","36.9805226240953","7.9704699061921","0.0466259623840314","12.03125995832","0.000523157007535024","34.4000000600448","0.569864260753716","39.5610451881458","0.991167916302771","33.648796092492","9.99149501271802","0.0574249163600483"
"13315_31.01","-1.56459052067199","37.890013697924","7.77767177124335","0.0508371299185517","14.8386083362867","0.000117113279615499","37.7975007425819","0.303290979103359","37.9825266532661","0.0138011931682753","224.965628120069","2.54464780632226","0.222200165521361"
"13362_151.01","-0.213404495047386","46.0262856280859","3.87012518440091","0.275834085979291","3.85282112702592","0.0496623919909028","44.8343777665789","0.780590560548733","47.2181934895929","0.271873569892911","-188039691.818867","1394921248.48408","0.299378625538642"
"13362_151.04","0.163901580410464","46.1917447843492","3.87012519471022","0.275834084810828","0.109796900722946","0.740375479976785","44.6399329744734","0.219425907677004","47.7435565942249","0.728114723953513","47.7840293854251","32.7603410605734","0.240182491762957"
"13410_118.01","0.0222080073071875","42.9259755093684","7.38380177845692","0.0606204633789805","34.9605732452328","3.36449423876672e-09","36.3865104893938","0.0666854016410906","49.4654405293429","0.357142375538475","48.5000000740087","3.49124665866011e-07","0.758603384822556"
"13410_118.03","-0.0518649766674214","39.1497040944403","7.9004383036442","0.0481147896048931","7.87194228926659","0.00502076958678588","36.6210077929965","0.952381151825329","41.6784003958842","0.690079602478569","-1298259268.29437","3043179546.33419","0.121909884131508"
"13415_145.04","0.274010184700956","36.6295503533816","7.83143846713146","0.0496268958023356","3.05320996117844","0.0805777392850576","35.1657336229905","0.191264388764005","38.0933670837727","0.993465774089617","36.2829960120285","6.89679186987546","0.318112684856634"
"13415_145.03","-0.273290337312856","36.6279211232188","7.83191303550252","0.0496163395582301","7.77190316710759","0.00530651107833691","35.1600002742905","0.808650591883875","38.095841972147","0.00631342397952043","148033100.74538","434317626.633395","0.265428449338039"
"13533_49.01","-0.100384510043245","39.3797650862899","4.8155677728972","0.185811161094359","6.03011405004235","0.0140638245107501","38.4210945262145","0.970513518459519","40.3384356463652","0.778042169527424","-543754717.864488","728236683.261993","0.125525175746554"
"13533_49.04","0.014353975571526","46.3500031104741","6.03456496585182","0.109940620743286","6.21732743030579","0.0126505933285983","34.4000070310232","0.00825758544204564","58.299999189925","0.351317489050587","63.1899028713844","36.0427357907092","0.0594139824694458"
"13704_75.03","-0.0215114496711792","36.2588605771891","1.02040565464248","0.796314555460811","0.960369230505439","0.327093867964082","34.4000373183398","0.867766068474407","38.1176838360383","0.787794102513701","-4817899.83805046","13168970.9809897","0.0780797358809096"
"13704_75.01","17.575467546786","37.143664281682","3.84379383737586","0.278833102550679","22.7546026720046","1.84062764285731e-06","37.1406084913754","0.124210445905374","37.1467200719885","0.23162433262963","100924118.024558","973935198.575218","0.224028255448932"
"13745_42.03","0.59574757277008","37.5245988031595","0.91638184109971","0.821472801931089","0.866617466851384","0.351893441986943","37.477827417897","0.895544262605162","37.571370188422","0.951272141095602","-9794.92615002495","15319.1694312019","0.085508828269595"
"13745_42.04","13883.8874163049","48.4999986505042","0.957852582593116","0.811448855882239","0.680278852885884","0.409490718681784","48.4999973403668","0.0738500432358989","48.4999999606415","0.110229641373489","136.364784413624","145.974574636153","0.0846245060693583"
"13786_117.03","0.0451059707794685","38.5605018722141","4.80208987483987","0.186876109150606","35.5790390632351","2.44908715529846e-09","36.6210041127907","0.389463951105357","40.4999996316376","0.564429809632159","-51880966.5967144","63607226.7320513","0.503730153490666"
"13786_117.04","-0.283126208753078","39.0810287907242","4.90375320776092","0.178982001914545","4.9941992975013","0.0254324178785922","38.7941021211365","0.593960161995346","39.367955460312","0.431487241694277","-527553.726746641","12544117.8801498","0.108347329374325"
"13952_172.04","0.360577479525947","42.8562208482234","4.02226947048412","0.259069448630365","1.16677646830541","0.280064580793178","42.6863684948295","0.877529184735072","43.0260732016173","1.00001905169172","24.5675329494789","25.0428866068292","0.0612363154664658"
"13952_172.01","-0.0386817699151078","42.8868990860422","4.02226953397851","0.259069441831188","4.42374417496622","0.035442185073523","41.3037866725328","0.122481623270019","44.4700114995516","6.44301177306129e-06","3769824265.18616","5584851144.80244","0.0835381608747299"
"14036_108.03","0.0351281226305221","39.7739203960159","0.109643692620079","0.990655548486627","0.501937380124957","0.478650088899852","39.5046284239286","0.856068626769565","40.0432123681031","0.874988069607358","-1311444970.77678","2598810687.07691","0.0824290064122604"
"14036_108.01","-126.060725986098","38.3300226745545","0.0330092906201429","0.998420657123172","0.799628647469078","0.371204421014409","38.3300024257818","0.133963525987266","38.3300429233273","0.128858375999292","112.10020973855","150.671423996595","0.0770127274515156"
"14040_14.03","-0.0129447166040683","41.6294848056337","2.80440495597142","0.42277529612996","2.79173890382888","0.0947513580324486","35.1600000400558","0.895497777009088","48.0989695712116","0.728006483279602","-244573751.279012","635543644.097961","0.113976190555529"
"14040_14.01","0.0122905098038665","41.8430023380935","2.79702907290548","0.423989218096567","0.00575690745673541","0.939519113725486","35.1860115022265","0.107862243300581","48.4999931739604","0.271497865565525","75.6266498508104","85.1550553666492","0.0991344983745484"
"14178_97.03","0.102059946836021","39.4759759257801","8.88956227852898","0.030795829238452","27.744713706465","1.38425939155695e-07","35.2696645366247","0.0491038203133941","43.6822873149355","0.907695653819285","39.9851593475826","9.4876566788572","0.0545584988093948"
"14178_97.02","-0.0796809889236517","40.3895771359683","8.83722603018082","0.0315351970442586","8.80636490679779","0.00300181496220864","34.925951386333","0.937572332216891","45.8532028856036","0.0668781265375561","-274463077.430412","3640864795.26345","0.340177046038147"
"14198_177.03","0.0537871366001618","38.6447450738236","5.49262286986614","0.139080517850734","2.41777748513437","0.119965025536267","36.2042402429013","0.716645293228789","41.0852499047458","0.979180826657127","30.247038196447","20.7467225140456","0.0957009209466644"
"14198_177.01","-0.117738435760657","37.9723937293898","5.73284422864003","0.125356571485845","13.8082610912988","0.00020244412801329","36.9450006268548","0.274391589423039","38.9997868319248","0.0324642758155221","186.712800657518","13.0601993443558","0.212832217718164"
"14330_114.03","0.162472660702697","47.2940367912424","7.28089234876426","0.0634637573165084","14.4777912768036","0.000141821787011387","45.6777462887492","0.441469852733025","48.9103272937356","0.966675889550175","-28.505678506023","1421.37324866462","0.466824861699929"
"14330_114.01","-14.2396750445848","47.1233989049963","7.23933248045049","0.0646482926898422","24.837865737313","6.23603569449571e-07","47.1061284440115","0.55852206976646","47.1406693659811","0.0666705651784792","-231130360.969647","329665881.18429","0.530274712109643"
"14458_34.02","-0.622246708101277","37.5565779811189","4.44672702829738","0.217091622231773","4.38669877967004","0.0362203805866558","37.407486402855","0.741455895035144","37.7056695593829","0.555912407474407","-155485951.9085","1293715624.14901","0.117316798212673"
"14458_34.01","1.61984570167349","36.9445699542805","4.98850730343139","0.172640632935887","21.1132039150093","4.32934730121293e-06","36.8757598736922","0.221165010589055","37.0133800348687","0.444088437134421","-333490537.583337","2223874149.42127","0.288332675405112"
"14493_119.03","0.0785475768264658","47.0250839199088","1.94526706710997","0.583844080286907","1.29330779399256","0.255439260084943","46.1839201596833","0.76015587041974","47.8662476801344","0.892298620579648","-17.2165308945064","178.232506797681","0.110340139992166"
"14493_119.04","-0.051916074629795","46.6174157627074","1.94863258045667","0.583136356218915","37.1698405862923","1.0827547747283e-09","45.3360954919337","0.240760769059204","47.898736033481","0.107718531454896","-128954089.423651","275257441.451506","0.663352652388826"
"14514_39.02","-0.0189844045978486","41.4499454893004","6.2115132929961","0.101761048641345","23.3504097325226","1.35014747382201e-06","34.4000084250701","0.843138394829983","48.4998825535307","0.57546067959655","-71078422.03229","67477536.0552794","0.278221266339025"
"14514_39.03","0.0743536726000108","46.6828245955233","6.59409689792954","0.0860245137715487","6.81678094167047","0.00903051991729209","44.9665161356781","0.211792803801025","48.3991330553686","0.467020478408952","303575896.16706","1329944367.23103","0.11942598104267"
"14528_164.01","-0.0671681456009054","38.8514863176024","1.15696098736976","0.763344248834954","1.07272876431522","0.300329895065251","38.6361174252608","0.955191123847964","39.0668552099439","0.926259265610565","-417.25108655686","657.559090136936","0.0422660663714487"
"14528_164.04","37530.1250184699","38.3300159824476","1.14268973359748","0.766779870664123","1.63986126401507","0.200344504321135","38.330015618553","0.0469294516403674","38.3300163463423","0.0742434747541025","223.737778713976","253.489074655552","0.0434174116158878"
"14581_138.03","0.0166656610198906","48.6789283542995","0.919058801167953","0.820826215449319","0.581491852241264","0.445728155909294","45.7838222095291","0.288099502168576","51.5740344990699","0.384597217419266","118.511687956277","369.288556995376","0.09435016558205"
"14581_138.02","-0.0153335210074737","48.6988026542389","0.919058906772865","0.820826189940241","23.7530962632744","1.09519048463458e-06","45.5513712350261","0.711906284621282","51.8462340734517","0.615383873049117","-126498753.277059","125345776.137257","0.300543534571175"
"14604_54.02","0.0336038289475864","41.2161730997114","5.11119180476391","0.163833865229828","21.6055241910556","3.34885906438931e-06","34.4000000004827","0.321195076515489","48.0323461989401","0.779294106322731","-119364788.637147","142762351.167778","0.505216552932675"
"14604_54.03","-0.0335671472674938","41.2193207564559","5.11119525234657","0.16383362379254","13.537558724174","0.000233836363188633","34.4000000343584","0.678627579702496","48.0386414785534","0.22081729381666","-537063243.790291","2016685189.38653","0.337527815238604"
"14623_78.02","2.43887086670147","37.0456939709127","8.49942179787459","0.0367427087424428","10.8479458508748","0.000989054106864451","36.8976800140266","0.192278428201699","37.1937079277989","0.91425228283141","37.0660265422721","3.34616623066668","0.121286262287476"
"14623_78.04","-2.43967876691936","37.0457165537187","8.49942026617776","0.0367427341610486","23.3366325856911","1.35985270521832e-06","36.8977063911645","0.807807792912186","37.1937267162729","0.0856132911686872","-367931734.916202","700197466.357521","0.670041729622322"
